id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label
0,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,40378,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429296,1725263430001,705,31,3417,1725263429296,1725263430001,705,13,1447,1725263429296,1725263429503,207,18,1970,59,110.225806451613,34.0780571408439,157,67,111.307692307692,28.9579713129926,144,59,109.444444444444,38.1563690192349,157,0,23.5,66.6647557197386,352,0,58.75,101.256761839305,352,0,12.1764705882353,21.5761306022351,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
1,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,55939,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429294,1725263429883,589,41,4491,1725263429294,1725263429883,589,11,1159,1725263429294,1725263429569,275,30,3332,59,109.536585365854,36.8585794361202,157,67,105.363636363636,27.4527693585646,144,59,111.066666666667,40.06196350081,157,0,14.725,52.0886756234513,314,0,58.9,117.594831708049,381,0,9.48275862068966,22.2816719840308,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
2,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,46972,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429293,1725263429930,637,48,5316,1725263429293,1725263429930,637,12,1303,1725263429293,1725263429572,279,36,4013,59,110.75,37.5842316415423,157,67,108.583333333333,28.452379141082,144,59,111.472222222222,40.5007838450504,157,0,13.5531914893617,45.7287886255276,293,0,57.9090909090909,103.872474260946,358,0,7.97142857142857,19.4263098041044,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
3,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,45698,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429293,1725263430213,920,51,5699,1725263429293,1725263430213,920,12,1303,1725263429293,1725263429491,198,39,4396,59,111.745098039216,37.951465393186,157,67,108.583333333333,28.452379141082,144,59,112.717948717949,40.7023526527765,157,0,18.4,88.2889504723564,612,0,83.6363636363636,181.617880577477,612,0,5.21052631578947,17.5655650461686,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
4,1,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,43957,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263429552,1725263430327,775,59,6534,1725263429552,1725263430327,775,11,1159,1725263429553,1725263429809,256,48,5375,59,110.745762711864,38.7412251334322,157,67,105.363636363636,27.4527693585646,144,59,111.979166666667,41.0300821574119,157,0,13.3620689655172,68.5741238793448,518,0,77.5,171.74674507671,562,0,5.4468085106383,14.8071787974886,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,54625,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429292,1725263430081,789,56,6224,1725263429292,1725263430081,789,12,1303,1725263429292,1725263429489,197,44,4921,59,111.142857142857,38.3507395075926,157,67,108.583333333333,28.452379141082,144,59,111.840909090909,40.8877892625933,157,0,14.3454545454545,68.6969238035251,496,0,71.7272727272727,148.149985426318,496,0,4.58139534883721,15.4522807041234,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
6,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,50355,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429298,1725263429852,554,25,2675,1725263429298,1725263429852,554,11,1159,1725263429298,1725263429610,312,14,1516,59,107,32.2942203291342,157,67,105.363636363636,27.4527693585646,144,59,108.285714285714,36.6279182537637,157,0,23.0833333333333,51.7518465679091,242,0,55.4,96.9492421608109,315,0,24,27.9672427433715,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
7,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,48829,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429293,1725263429972,679,53,5914,1725263429293,1725263429972,679,13,1447,1725263429293,1725263429480,187,40,4467,59,111.584905660377,37.9054664021432,157,67,111.307692307692,28.9579713129926,144,59,111.675,40.715011721565,157,0,13.0576923076923,40.0697497075906,193,0,56.5833333333333,80.3101469116431,239,0,4.79487179487179,14.6362554299058,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
8,1,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,56531,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263429554,1725263430225,671,56,6297,1725263429554,1725263430225,671,13,1447,1725263429554,1725263429759,205,43,4850,59,112.446428571429,38.2018179685718,157,67,111.307692307692,28.9579713129926,144,59,112.790697674419,40.8776095072287,157,0,12.2,44.0872031487764,290,0,55.9166666666667,88.0634671269775,290,0,4.88095238095238,13.3109204771457,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
9,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,60815,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263429810,1725263430801,991,54,5997,1725263429810,1725263430801,991,12,1303,1725263429810,1725263430049,239,42,4694,59,111.055555555556,38.1824896480477,157,67,108.583333333333,28.452379141082,144,59,111.761904761905,40.8057919871435,157,0,18.6981132075472,77.1221770224314,507,0,90.0909090909091,170.381603787178,557,0,5.82926829268293,15.3442211255971,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
10,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,57658,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263429557,1725263429561,4,18,1942,1725263429557,1725263429557,0,1,67,1725263429557,1725263429561,4,17,1875,59,107.888888888889,44.3686281442045,156,67,67,0,67,59,110.294117647059,44.5080957606062,156,0,0.235294117647059,0.562295714538387,2,0,0,0,0,0,0.25,0.577350269189626,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
11,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,45863,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263429830,1725263430254,424,42,4635,1725263429830,1725263430254,424,12,1303,1725263429830,1725263430076,246,30,3332,59,110.357142857143,36.7926433716277,157,67,108.583333333333,28.452379141082,144,59,111.066666666667,40.06196350081,157,0,10.3414634146341,28.1145956365173,150,0,38.5454545454545,59.0869928772207,197,0,8.48275862068966,19.6879598624844,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
12,1,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,42125,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263429557,1725263430224,667,35,3810,1725263429557,1725263430224,667,11,1159,1725263429557,1725263429863,306,24,2651,59,108.857142857143,35.7253764292051,157,67,105.363636363636,27.4527693585646,144,59,110.458333333333,39.3766419027351,157,0,19.6176470588235,63.5691056590849,361,0,66.7,131.244513112824,431,0,13.304347826087,24.6547704817928,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
13,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,43126,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263429835,1725263430824,989,23,2448,1725263429835,1725263430824,989,11,1159,1725263429835,1725263430106,271,12,1289,59,106.434782608696,31.1343512231579,157,67,105.363636363636,27.4527693585646,144,59,107.416666666667,35.374511453956,157,0,44.9545454545454,152.117585243323,718,0,98.9,237.203827025526,769,0,24.6363636363636,29.1728391736997,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
14,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,35020,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263429831,1725263430669,838,38,4181,1725263429831,1725263430669,838,12,1303,1725263429831,1725263430113,282,26,2878,59,110.026315789474,36.1053165525112,157,67,108.583333333333,28.452379141082,144,59,110.692307692308,39.6441866918914,157,0,22.6486486486486,92.1379449570094,555,0,76.1818181818182,177.428192901702,603,0,11.28,23.6933886699785,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
15,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,33909,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263430189,1725263431061,872,60,6678,1725263430189,1725263431061,872,12,1303,1725263430189,1725263430403,214,48,5375,59,111.3,38.650673684571,157,67,108.583333333333,28.452379141082,144,59,111.979166666667,41.0300821574119,157,0,14.7796610169492,78.9264318727191,600,0,79.2727272727273,175.982437140239,600,0,4.5531914893617,15.1611754027506,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
16,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,45214,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263430189,1725263430673,484,60,6678,1725263430189,1725263430673,484,12,1303,1725263430189,1725263430367,178,48,5375,59,111.3,38.650673684571,157,67,108.583333333333,28.452379141082,144,59,111.979166666667,41.0300821574119,157,0,8.20338983050847,38.3098887301676,280,0,44,83.3930452735718,280,0,3.78723404255319,14.4341626317156,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
17,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,55707,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263430190,1725263431129,939,44,4862,1725263430190,1725263431129,939,12,1303,1725263430190,1725263430433,243,32,3559,59,110.5,37.0835010012759,157,67,108.583333333333,28.452379141082,144,59,111.21875,40.2281672904495,157,0,21.8372093023256,86.6627096805162,550,0,85.3636363636364,170.850971742787,582,0,7.83870967741936,18.6852825760339,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
18,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,40363,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263430199,1725263430770,571,21,2221,1725263430199,1725263430770,571,11,1159,1725263430199,1725263430470,271,10,1062,59,105.761904761905,29.66800425021,157,67,105.363636363636,27.4527693585646,144,59,106.2,33.4391653271695,157,0,28.55,67.2618410628039,299,0,57.1,104.119002428311,344,0,30.1111111111111,24.6649774196351,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
19,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,58570,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263430192,1725263430941,749,30,3285,1725263430192,1725263430941,749,11,1159,1725263430192,1725263430477,285,19,2126,59,109.5,34.5600427043159,157,67,105.363636363636,27.4527693585646,144,59,111.894736842105,38.5888509184282,157,0,25.8275862068966,86.3014107505604,463,0,74.9,154.099138363731,506,0,15.8333333333333,23.6624547481,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
20,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,40378,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263430311,1725263430614,303,5,554,1725263430311,1725263430614,303,4,495,1725263430311,1725263430311,0,1,59,59,110.8,43.7572851077395,144,67,123.75,37.8802939094546,144,59,59,0,59,0,75.75,95.7857853058932,213,22,101,99.6845023060255,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
21,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,59830,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263429812,1725263430094,282,41,4385,1725263429812,1725263430033,221,8,755,1725263429812,1725263430094,282,33,3630,59,106.951219512195,37.6762200993625,157,67,94.375,22.2706565430196,131,59,110,40.2088298760359,157,0,7.05,17.5761347520014,78,0,31.5714285714286,33.4557276753281,79,0,8.8125,19.6984320646708,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
22,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,55939,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263430321,1725263431197,876,5,558,1725263430321,1725263431197,876,4,499,1725263430373,1725263430373,0,1,59,59,111.6,44.4555958232482,144,67,124.75,38.5,144,59,59,0,59,0,219,395.957910221107,812,12,292,450.777106783386,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
23,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,46972,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263430376,1725263431157,781,5,558,1725263430376,1725263431157,781,4,499,1725263430376,1725263430376,0,1,59,59,111.6,44.4555958232482,144,67,124.75,38.5,144,59,59,0,59,0,195.25,193.593000906541,387,60,260.333333333333,175.505935322237,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
24,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,45698,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263430493,1725263431153,660,4,410,1725263430493,1725263431153,660,3,351,1725263430493,1725263430493,0,1,59,59,102.5,45.7566024379725,144,67,117,43.3474336033865,144,59,59,0,59,0,220,218.027521198586,436,224,330,149.906637611548,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
25,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,43816,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263430191,1725263430777,586,39,4337,1725263430191,1725263430777,586,12,1303,1725263430191,1725263430427,236,27,3034,59,111.205128205128,36.3797076803014,157,67,108.583333333333,28.452379141082,144,59,112.37037037037,39.8402078965731,157,0,15.421052631579,44.0924284601185,245,0,53.2727272727273,81.1653755108555,277,0,9.07692307692308,19.7543374010329,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
26,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,43767,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263430189,1725263431113,924,54,5997,1725263430189,1725263431113,924,12,1303,1725263430189,1725263430466,277,42,4694,59,111.055555555556,38.1824896480477,157,67,108.583333333333,28.452379141082,144,59,111.761904761905,40.8057919871435,157,0,17.4339622641509,79.1278200211926,567,0,84,178.126921042273,612,0,6.75609756097561,17.8378536934869,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
27,1,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,43957,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263430611,1725263431285,674,4,414,1725263430611,1725263431285,674,3,355,1725263430611,1725263430611,0,1,59,59,103.5,46.8792775826022,144,67,118.333333333333,44.4559707276012,144,59,59,0,59,0,224.666666666667,281.908377550816,541,133,337,288.499566724111,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
28,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,55849,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263430192,1725263430818,626,31,3356,1725263430192,1725263430818,626,11,1159,1725263430192,1725263430481,289,20,2197,59,108.258064516129,34.6756088549627,157,67,105.363636363636,27.4527693585646,144,59,109.85,38.6567553843064,157,0,20.8666666666667,62.9382474216255,337,0,62.6,117.42818136111,387,0,15.2105263157895,24.5980553598324,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
29,1,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,38447,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263430655,1725263431129,474,40,4481,1725263430655,1725263431129,474,13,1447,1725263430656,1725263430861,205,27,3034,59,112.025,36.2827129141449,157,67,111.307692307692,28.9579713129926,144,59,112.37037037037,39.8402078965731,157,0,12.1538461538462,27.1850756865044,104,0,39.5,50.8875766228404,146,0,7.88461538461538,18.0539788923703,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
30,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,54625,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263430297,1725263431086,789,4,410,1725263430297,1725263431086,789,3,351,1725263430297,1725263430297,0,1,59,59,102.5,45.7566024379725,144,67,117,43.3474336033865,144,59,59,0,59,0,263,268.668941264151,537,252,394.5,201.525432638166,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
31,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,50355,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263430411,1725263431085,674,7,842,1725263430411,1725263431085,674,6,783,1725263430411,1725263430411,0,1,59,59,120.285714285714,39.2288766332247,144,67,130.5,31.1496388422081,144,59,59,0,59,0,112.333333333333,125.886721566123,325,11,134.8,126.584754216296,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
32,1,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,41716,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263430657,1725263431117,460,30,3273,1725263430657,1725263431117,460,12,1303,1725263430657,1725263430911,254,18,1970,59,109.1,34.069249963911,157,67,108.583333333333,28.452379141082,144,59,109.444444444444,38.1563690192349,157,0,15.8620689655172,37.1961251226244,180,0,41.8181818181818,69.7922892328632,238,0,14.9411764705882,24.3656279116589,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
33,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,48829,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263430492,1725263431286,794,5,554,1725263430492,1725263431286,794,4,495,1725263430492,1725263430492,0,1,59,59,110.8,43.7572851077395,144,67,123.75,37.8802939094546,144,59,59,0,59,0,198.5,155.966876825391,377,181,264.666666666667,101.09566426575,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
34,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,51749,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429295,1725263429796,501,37,4037,1725263429295,1725263429796,501,11,1159,1725263429295,1725263429561,266,26,2878,59,109.108108108108,36.1507520928248,157,67,105.363636363636,27.4527693585646,144,59,110.692307692308,39.6441866918914,157,0,13.9166666666667,42.5873052848918,235,0,50.1,95.1530346336889,306,0,10.64,22.9544476445561,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
35,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,56531,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263430560,1725263430560,0,2,126,1725263430560,1725263430560,0,1,67,1725263430560,1725263430560,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
36,1,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,60784,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263430655,1725263431637,982,46,5089,1725263430655,1725263431637,982,12,1303,1725263430655,1725263430961,306,34,3786,59,110.630434782609,37.346044678655,157,67,108.583333333333,28.452379141082,144,59,111.352941176471,40.3731701737085,157,0,21.8222222222222,73.4120651741341,376,0,89.2727272727273,143.030829480284,419,0,9.27272727272727,27.6171060296792,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
37,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,57658,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263430567,1725263430567,0,2,126,1725263430567,1725263430567,0,1,67,1725263430567,1725263430567,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
38,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,59848,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429296,1725263429665,369,32,3500,1725263429296,1725263429665,369,12,1303,1725263429296,1725263429566,270,20,2197,59,109.375,34.6919624418181,157,67,108.583333333333,28.452379141082,144,59,109.85,38.6567553843064,157,0,11.9032258064516,24.9002742136302,92,0,33.5454545454545,48.1692093278759,149,0,14.2105263157895,25.7284514958493,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
39,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,60815,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263430857,1725263431633,776,4,414,1725263430857,1725263431633,776,3,355,1725263430857,1725263430857,0,1,59,59,103.5,46.8792775826022,144,67,118.333333333333,44.4559707276012,144,59,59,0,59,0,258.666666666667,227.555121527364,428,348,388,56.5685424949238,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
40,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,60975,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429296,1725263430037,741,32,3500,1725263429296,1725263430037,741,12,1303,1725263429296,1725263429565,269,20,2197,59,109.375,34.6919624418181,157,67,108.583333333333,28.452379141082,144,59,109.85,38.6567553843064,157,0,23.9032258064516,69.9673041921295,376,0,67.3636363636364,114.850574859051,376,0,14.1578947368421,24.9226874730073,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
41,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,42125,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263430581,1725263430665,84,4,414,1725263430581,1725263430665,84,3,355,1725263430665,1725263430665,0,1,59,59,103.5,46.8792775826022,144,67,118.333333333333,44.4559707276012,144,59,59,0,59,0,28,28,56,28,42,19.7989898732233,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
42,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,45863,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263430878,1725263431625,747,6,698,1725263430878,1725263431625,747,5,639,1725263430878,1725263430878,0,1,59,59,116.333333333333,41.4181924601577,144,67,127.8,34.0323375629709,144,59,59,0,59,0,149.4,134.921458634274,280,8,186.75,122.358421587291,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
43,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,40479,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263429294,1725263430037,743,40,4408,1725263429294,1725263430037,743,12,1303,1725263429295,1725263429589,294,28,3105,59,110.2,36.4686025830299,157,67,108.583333333333,28.452379141082,144,59,110.892857142857,39.8695458693812,157,0,19.0512820512821,52.9622252265204,270,0,67.5454545454546,97.8849974575917,270,0,10.8888888888889,22.8596610334472,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
44,1,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,33822,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263430654,1725263430895,241,44,4768,1725263430654,1725263430841,187,8,755,1725263430654,1725263430895,241,36,4013,59,108.363636363636,38.2148704217751,157,67,94.375,22.2706565430196,131,59,111.472222222222,40.5007838450504,157,0,5.6046511627907,16.1321027692105,84,0,26.7142857142857,28.5231735361167,85,0,6.88571428571429,17.7875889127147,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
45,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,43126,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263430909,1725263431313,404,4,414,1725263430909,1725263431313,404,3,355,1725263430909,1725263430909,0,1,59,59,103.5,46.8792775826022,144,67,118.333333333333,44.4559707276012,144,59,59,0,59,0,134.666666666667,123.956981785349,244,160,202,59.39696961967,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
