RequestMessages,SuccessfulResponseMessages,RequestResponseRatio,RegistrationRate,PDURequestRate,RequestIAT,ProcedureCodeNumber,ProcedureCodeRate,label
0,0,0,0,0,0,1120,1120,malicious
0,0,0,0,0,0,1127,1127,malicious
0,0,0,0,0,0,1144,1144,malicious
0,0,0,0,0,0,1026,1026,malicious
0,0,0,0,0,0,994,994,malicious
0,0,0,0,0,0,952,952,malicious
0,0,0,0,0,0,1044,1044,malicious
0,0,0,0,0,0,1318,1318,malicious
0,0,0,0,0,0,1018,1018,malicious
0,0,0,0,0,0,1096,1096,malicious
0,0,0,0,0,0,1112,1112,malicious
0,0,0,0,0,0,1442,1442,malicious
0,0,0,0,0,0,1064,1064,malicious
0,0,0,0,0,0,1181,1181,malicious
0,0,0,0,0,0,1098,1098,malicious
0,0,0,0,0,0,1046,1046,malicious
0,0,0,0,0,0,1033,1033,malicious
0,0,0,0,0,0,1055,1055,malicious
0,0,0,0,0,0,858,858,malicious
0,0,0,0,0,0,1060,1060,malicious
0,0,0,0,0,0,1090,1090,malicious
0,0,0,0,0,0,891,891,malicious
0,0,0,0,0,0,920,920,malicious
0,0,0,0,0,0,854,854,malicious
0,0,0,0,0,0,925,925,malicious
0,0,0,0,0,0,929,929,malicious
0,0,0,0,0,0,909,909,malicious
0,0,0,0,0,0,933,933,malicious
0,0,0,0,0,0,941,941,malicious
0,0,0,0,0,0,928,928,malicious
0,0,0,0,0,0,946,946,malicious
0,0,0,0,0,0,883,883,malicious
0,0,0,0,0,0,1001,1001,malicious
0,0,0,0,0,0,1028,1028,malicious
0,0,0,0,0,0,837,837,malicious
0,0,0,0,0,0,950,950,malicious
0,0,0,0,0,0,975,975,malicious
0,0,0,0,0,0,994,994,malicious
0,0,0,0,0,0,949,949,malicious
0,0,0,0,0,0,1022,1022,malicious
0,0,0,0,0,0,894,894,malicious
0,0,0,0,0,0,817,817,malicious
0,0,0,0,0,0,976,976,malicious
0,318,0,0,0,0,1000,1000,malicious
0,3834,0,0,0,0,3843,3843,malicious
0,3227,0,0,0,0,3227,3227,malicious
0,5643,0,0,0,0,5643,5643,malicious
0,3150,0,0,0,0,3150,3150,malicious
0,3494,0,0,0,0,3494,3494,malicious
0,959,0,0,0,0,2094,2094,malicious
0,0,0,0,0,0,972,972,malicious
0,0,0,0,0,0,1143,1143,malicious
0,0,0,0,0,0,951,951,malicious
0,0,0,0,0,0,1066,1066,malicious
0,0,0,0,0,0,1043,1043,malicious
0,0,0,0,0,0,1223,1223,malicious
0,0,0,0,0,0,1132,1132,malicious
0,0,0,0,0,0,1218,1218,malicious
0,0,0,0,0,0,1112,1112,malicious
0,0,0,0,0,0,1034,1034,malicious
0,0,0,0,0,0,922,922,malicious
0,0,0,0,0,0,993,993,malicious
0,0,0,0,0,0,848,848,malicious
0,0,0,0,0,0,1094,1094,malicious
0,0,0,0,0,0,1030,1030,malicious
0,0,0,0,0,0,1103,1103,malicious
0,0,0,0,0,0,973,973,malicious
0,0,0,0,0,0,936,936,malicious
0,0,0,0,0,0,980,980,malicious
0,0,0,0,0,0,1107,1107,malicious
0,0,0,0,0,0,6130,6130,malicious
0,0,0,0,0,0,2010,2010,malicious
0,0,0,0,0,0,3285,3285,malicious
0,0,0,0,0,0,2317,2317,malicious
0,0,0,0,0,0,1944,1944,malicious
0,0,0,0,0,0,1654,1654,malicious
0,0,0,0,0,0,3430,3430,malicious
0,0,0,0,0,0,174,174,malicious
0,0,0,0,929,0,993,993,malicious
0,0,0,0,993,0,993,993,malicious
0,0,0,0,859,0,859,859,malicious
0,0,0,0,895,0,895,895,malicious
0,0,0,0,577,0,577,577,malicious
0,0,0,0,886,0,886,886,malicious
0,0,0,0,930,0,930,930,malicious
0,0,0,0,971,0,971,971,malicious
0,0,0,0,1042,0,1042,1042,malicious
0,0,0,0,796,0,796,796,malicious
0,0,0,0,913,0,913,913,malicious
0,0,0,0,925,0,925,925,malicious
0,0,0,0,1032,0,1032,1032,malicious
0,0,0,0,941,0,941,941,malicious
0,0,0,0,835,0,835,835,malicious
0,0,0,0,937,0,937,937,malicious
0,0,0,0,754,0,754,754,malicious
0,0,0,0,1121,0,1121,1121,malicious
0,0,0,0,958,0,958,958,malicious
0,0,0,0,1038,0,1038,1038,malicious
0,0,0,0,979,0,979,979,malicious
0,0,0,0,920,0,920,920,malicious
0,0,0,0,872,0,872,872,malicious
0,0,0,0,990,0,990,990,malicious
0,0,0,0,321,0,1540,1540,malicious
0,0,0,0,0,0,2861,2861,malicious
0,0,0,0,0,0,3682,3682,malicious
0,0,0,0,0,0,6096,6096,malicious
