RequestMessages,SuccessfulResponseMessages,RequestResponseRatio,RegistrationRate,PDURequestRate,RequestIAT,ProcedureCodeNumber,ProcedureCodeRate,label
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
1713,0,0,1713,0,0,1713,1713,malicious
2411,0,0,2411,0,0,2411,2411,malicious
1703,0,0,1703,0,0,1703,1703,malicious
1783,0,0,1783,0,0,1783,1783,malicious
2497,0,0,2497,0,0,2497,2497,malicious
1857,0,0,1857,0,0,1857,1857,malicious
2200,0,0,2200,0,0,2200,2200,malicious
2063,0,0,2063,0,0,2063,2063,malicious
1970,0,0,1970,0,0,1970,1970,malicious
1702,0,0,1702,0,0,1702,1702,malicious
1531,0,0,1531,0,0,1801,1801,malicious
0,0,0,0,0,0,1987,1987,malicious
0,0,0,0,0,0,2376,2376,malicious
0,0,0,0,0,0,1553,1553,malicious
0,0,0,0,0,0,2097,2097,malicious
0,0,0,0,0,0,2192,2192,malicious
0,0,0,0,0,0,2323,2323,malicious
0,0,0,0,0,0,2161,2161,malicious
0,0,0,0,0,0,2406,2406,malicious
0,0,0,0,0,0,1727,1727,malicious
0,0,0,0,0,0,2331,2331,malicious
0,0,0,0,0,0,2218,2218,malicious
0,0,0,0,0,0,1961,1961,malicious
0,0,0,0,0,0,962,962,malicious
0,0,0,0,0,0,4,4,malicious
0,0,0,0,0,0,2192,2192,malicious
0,0,0,0,0,0,1441,1441,malicious
0,0,0,0,0,0,2053,2053,malicious
0,0,0,0,0,0,2231,2231,malicious
0,0,0,0,0,0,1854,1854,malicious
0,0,0,0,0,0,1311,1311,malicious
0,0,0,0,0,0,1376,1376,malicious
0,0,0,0,0,0,1780,1780,malicious
0,0,0,0,0,0,2450,2450,malicious
0,0,0,0,0,0,1618,1618,malicious
0,0,0,0,0,0,24,24,malicious
0,0,0,0,0,0,1522,1522,malicious
0,0,0,0,0,0,1892,1892,malicious
0,0,0,0,0,0,1349,1349,malicious
0,0,0,0,0,0,1703,1703,malicious
0,0,0,0,0,0,1912,1912,malicious
0,0,0,0,0,0,2024,2024,malicious
0,0,0,0,0,0,1398,1398,malicious
0,0,0,0,0,0,2453,2453,malicious
0,0,0,0,0,0,2224,2224,malicious
0,0,0,0,0,0,1574,1574,malicious
0,0,0,0,0,0,2035,2035,malicious
0,0,0,0,0,0,2089,2089,malicious
0,0,0,0,0,0,2554,2554,malicious
0,0,0,0,0,0,3758,3758,malicious
0,0,0,0,0,0,1815,1815,malicious
0,0,0,0,0,0,2709,2709,malicious
0,0,0,0,0,0,2316,2316,malicious
0,0,0,0,0,0,2587,2587,malicious
0,0,0,0,0,0,2312,2312,malicious
0,0,0,0,0,0,1977,1977,malicious
0,0,0,0,0,0,925,925,malicious
0,0,0,0,0,0,8,8,malicious
0,0,0,0,0,0,860,860,malicious
0,0,0,0,0,0,854,854,malicious
0,0,0,0,0,0,1133,1133,malicious
0,0,0,0,0,0,985,985,malicious
0,0,0,0,0,0,1037,1037,malicious
0,0,0,0,0,0,1310,1310,malicious
0,0,0,0,0,0,1011,1011,malicious
0,0,0,0,0,0,878,878,malicious
0,0,0,0,0,0,951,951,malicious
0,0,0,0,0,0,783,783,malicious
0,0,0,0,0,0,1009,1009,malicious
0,0,0,0,0,0,1161,1161,malicious
0,0,0,0,0,0,1037,1037,malicious
0,0,0,0,0,0,877,877,malicious
0,0,0,0,0,0,835,835,malicious
0,0,0,0,0,0,976,976,malicious
0,0,0,0,0,0,931,931,malicious
0,0,0,0,0,0,843,843,malicious
0,0,0,0,0,0,1136,1136,malicious
0,0,0,0,0,0,1123,1123,malicious
0,0,0,0,0,0,1682,1682,malicious
0,0,0,0,0,0,2001,2001,malicious
0,0,0,0,0,0,2106,2106,malicious
0,0,0,0,0,0,1984,1984,malicious
0,0,0,0,0,0,2184,2184,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,2207,2207,malicious
0,0,0,0,0,0,2084,2084,malicious
0,0,0,0,0,0,2300,2300,malicious
0,0,0,0,0,0,1664,1664,malicious
0,0,0,0,0,0,8,8,malicious
0,0,0,0,0,0,2262,2262,malicious
0,0,0,0,0,0,1711,1711,malicious
0,0,0,0,0,0,2286,2286,malicious
0,0,0,0,0,0,3057,3057,malicious
0,0,0,0,0,0,2184,2184,malicious
0,0,0,0,0,0,2606,2606,malicious
0,0,0,0,0,0,2699,2699,malicious
0,0,0,0,0,0,2514,2514,malicious
0,0,0,0,0,0,2053,2053,malicious
0,0,0,0,0,0,2394,2394,malicious
0,0,0,0,0,0,1769,1769,malicious
0,0,0,0,0,0,1831,1831,malicious
0,0,0,0,0,0,3227,3227,malicious
0,0,0,0,0,0,2736,2736,malicious
0,0,0,0,0,0,5577,5577,malicious
0,0,0,0,0,0,2069,2069,malicious
0,0,0,0,140,0,5512,5512,malicious
0,0,0,0,2603,0,2605,2605,malicious
0,0,0,0,17290,0,17290,17290,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
0,0,0,0,0,0,0,0,malicious
