RequestMessages,SuccessfulResponseMessages,RequestResponseRatio,RegistrationRate,PDURequestRate,RequestIAT,ProcedureCodeNumber,ProcedureCodeRate,label
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
9,9,1,9,8,0.034,154,154,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
4,4,1,4,4,0.003,50,50,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
1,0,0,1,0,0,12,12,benign
6,7,1.167,6,6,0.018,119,119,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
0,0,0,0,0,0,0,0,benign
